,code,list_date,lot_size,mkt_cap,offer_range,list_price,oversub,amtforone,hit_rate,cur_price,day1_perform,offer_period,list_market,industry,bkgd,hk_offer_shares,sponsor,sponsor1,sponsor2,sponsor3,sponsor4,sponsor5,offer_shares,offer_percent,lots_for_one,flow_cap,full_cap,sub_multiple,get_1lot_percent,HSBC Corporate Finance (Hong Kong) Limited,J.P. Morgan Securities (Far East) Limited,Merrill Lynch Far East Limited,RaffAello Capital Limited,UBS Securities Hong Kong Limited,中信建投(國際)融資有限公司,中信里昂證券資本市場有限公司,中國光大融資有限公司,中國國際金融香港證券有限公司,中國泛海企業融資有限公司,中國銀河國際證券(香港)有限公司,中州國際融資有限公司,中毅資本有限公司,中銀國際亞洲有限公司,交銀國際(亞洲)有限公司,信達國際融資有限公司,光銀國際資本有限公司,八方金融有限公司,凱基金融亞洲有限公司,創僑國際有限公司,創越融資有限公司,創陞融資有限公司,力高企業融資有限公司,卓亞（企業融資）有限公司,南華融資有限公司,博思融資有限公司,同人融資有限公司,國信證券(香港)融資有限公司,國元融資(香港)有限公司,國泰君安融資有限公司,均富融資有限公司,域高融資有限公司,大有融資有限公司,天泰金融服務有限公司,天財資本國際有限公司,天達融資亞洲有限公司,安信融資(香港)有限公司,富強金融資本有限公司,富比資本有限公司,實德新源資本有限公司,工銀國際融資有限公司,廣發融資(香港)有限公司,建泉融資有限公司,建銀國際金融有限公司,德健融資有限公司,德意志證券亞洲有限公司,招商證券(香港)有限公司,招銀國際融資有限公司,摩根士丹利亞洲有限公司,摩根大通證券(遠東)有限公司,新百利融資有限公司,星展亞洲融資有限公司,智富融資有限公司,東方融資(香港)有限公司,東興證券(香港)有限公司,民銀資本有限公司,法國巴黎證券(亞洲)有限公司,浦銀國際融資有限公司,浩德融資有限公司,海通國際資本有限公司,滙富融資有限公司,瑞士信貸(香港)有限公司,申萬宏源融資(香港)有限公司,竤信國際有限公司,第一上海融資有限公司,紅日資本有限公司,絡繹資本有限公司,耀盛資本有限公司,脈搏資本有限公司,興業金融融資有限公司,興證國際融資有限公司,花旗環球金融亞洲有限公司,英皇融資有限公司,英高財務顧問有限公司,茂宸環球資本有限公司,華泰金融控股(香港)有限公司,華邦融資有限公司,華高和昇財務顧問有限公司,西證(香港)融資有限公司,豐盛融資有限公司,農銀國際融資有限公司,野村國際(香港)有限公司,金利豐財務顧問有限公司,銀河—聯昌證券(香港)有限公司,鎧盛資本有限公司,長江證券融資(香港)有限公司,長雄證券有限公司,香江資本有限公司,高盛(亞洲)有限責任公司,麥格理資本股份有限公司,鼎珮證券有限公司,TUS Corporate Finance Limited,中泰國際融資有限公司,國金證券(香港)有限公司,上銀國際有限公司,富瑞金融集團香港有限公司,Credit Suisse (Hong Kong) Limited,復星恆利證券有限公司,day1_performance
403,HK.06885,2017/10/10,1000,2.81-4.52,2.11-3.39,3.000,42.6,1手,100.0%,3.210,+5.667%,2017/09/26 - 2017/09/29,香港聯合交易所有限公司 (主板),煤炭,H股,"40,002,000 (30%)",海通國際資本有限公司、,海通國際資本有限公司,,,,,40002000.0,30.0,1,400020000.0,400000000.0,43.6,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.667
404,HK.08445,2017/09/29,10000,2.58-2.94,0.43-0.49,0.470,33.0,20手,65.1%,0.093,+17.000%,2017/09/19 - 2017/09/22,香港聯合交易所有限公司 (創業板),建築及裝修,其他,"45,000,000 (30%)",滙富融資有限公司、,滙富融資有限公司,,,,,45000000.0,30.0,20,70500000.0,282000000.0,34.0,65.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
405,HK.06060,2017/09/28,100,773.24-859.63,53.70-59.70,59.700,391.7,1手,100.0%,27.650,+9.200%,2017/09/18 - 2017/09/21,香港聯合交易所有限公司 (主板),保險,H股,"39,858,800 (20%)",招銀國際融資有限公司、UBS Securities Hong Kong Limited、瑞士信貸(香港)有限公司、摩根大通證券(遠東)有限公司、,招銀國際融資有限公司,UBS Securities Hong Kong Limited,瑞士信貸(香港)有限公司,摩根大通證券(遠東)有限公司,,39858800.0,20.0,1,11897851800.0,85963000000.0,392.7,100.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2
406,HK.08199,2017/09/27,10000,2.49-3.11,0.24-0.30,0.280,102.0,8手,60.0%,0.270,+37.500%,2017/09/14 - 2017/09/19,香港聯合交易所有限公司 (創業板),殯儀,其他,"125,000,000 (50%)",創陞融資有限公司、,創陞融資有限公司,,,,,125000000.0,50.0,8,70000000.0,290266666.66666675,103.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5
407,HK.01651,2017/09/25,1000,16.56-20.16,4.60-5.60,5.600,5.6,9手,50.0%,7.040,+14.821%,2017/09/12 - 2017/09/15,香港聯合交易所有限公司 (主板),機械裝備及器材,其他,"9,000,000 (10%)",鎧盛資本有限公司、,鎧盛資本有限公司,,,,,9000000.0,10.0,9,503999999.99999994,2016000000.0,6.6,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.821
408,HK.08491,2017/09/22,5000,2.70-3.30,0.45-0.55,0.550,26.7,1手,100.0%,1.770,-7.273%,2017/09/12 - 2017/09/15,香港聯合交易所有限公司 (創業板),包裝食品,其他,"45,000,000 (30%)",域高融資有限公司、,域高融資有限公司,,,,,45000000.0,30.0,1,82500000.0,330000000.0,27.7,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.273
409,HK.03830,2017/09/21,5000,4.15-5.19,0.40-0.50,0.480,1052.3,160手,50.0%,0.250,+62.500%,2017/09/11 - 2017/09/14,香港聯合交易所有限公司 (主板),玩具,其他,"125,000,000 (50%)",華高和昇財務顧問有限公司、,華高和昇財務顧問有限公司,,,,,125000000.0,50.0,160,120000000.0,498240000.0,1053.3,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5
410,HK.01696,2017/09/19,400,39.07-54.34,8.88-12.35,8.880,16.6,1手,100.0%,4.170,-8.559%,2017/09/05 - 2017/09/08,香港聯合交易所有限公司 (主板),醫療器械及服務,其他,"33,000,000 (30%)",中國國際金融香港證券有限公司、富瑞金融集團香港有限公司、,中國國際金融香港證券有限公司,富瑞金融集團香港有限公司,,,,33000000.0,30.0,1,976800000.0000001,3907200000.000001,17.6,100.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-8.559
411,HK.08383,2017/09/15,8000,2.00-3.20,0.25-0.40,0.400,80.6,1手,100.0%,0.110,+5.000%,2017/08/31 - 2017/09/06,香港聯合交易所有限公司(創業板),印刷及包裝,其他,"80,000,000 (40%)",豐盛融資有限公司、,豐盛融資有限公司,,,,,80000000.0,40.0,1,80000000.0,320000000.0,81.6,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
412,HK.01552,2017/09/12,5000,3.60-4.80,0.45-0.60,0.500,549.8,40手,23.0%,0.207,+40.000%,2017/08/29 - 2017/09/01,香港聯合交易所有限公司 (主板),建築及裝修,其他,"100,000,000 (50%)",域高融資有限公司、,域高融資有限公司,,,,,100000000.0,50.0,40,100000000.0,400000000.0,550.8,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
413,HK.02863,2017/08/11,3000,3.83-4.70,0.71-0.87,0.860,472.2,20手,25.1%,0.435,0.000%,2017/07/31 - 2017/08/03,香港聯合交易所有限公司 (主板),建築及裝修,其他,"67,500,000 (50%)",國元融資(香港)有限公司、,國元融資(香港)有限公司,,,,,67500000.0,50.0,20,116100000.0,464597701.14942527,473.2,25.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414,HK.01693,2017/08/09,4000,10.80-16.20,0.60-0.90,0.700,29.4,1手,100.0%,0.121,+15.714%,2017/07/31 - 2017/08/03,香港聯合交易所有限公司 (主板),建築及裝修,其他,"135,000,000 (30%)",富強金融資本有限公司、,富強金融資本有限公司,,,,,135000000.0,30.0,1,315000000.0,1260000000.0,30.4,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.714
415,HK.08142,2017/07/27,10000,2.80-4.40,0.28-0.44,0.440,202.7,70手,70.0%,0.265,-6.818%,2017/07/17 - 2017/07/20,香港聯合交易所有限公司 (創業板),機械裝備及器材,其他,"125,000,000 (50%)",卓亞（企業融資）有限公司、,卓亞（企業融資）有限公司,,,,,125000000.0,50.0,70,110000000.0,440000000.00000006,203.7,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.818
416,HK.03848,2017/07/21,1000,5.76-8.01,4.00-5.56,5.560,3.6,1手,100.0%,6.570,+23.741%,2017/06/28 - 2017/07/04,香港聯合交易所有限公司 (主板),其他金融,其他,"3,600,000 (10%)",豐盛融資有限公司、,豐盛融資有限公司,,,,,3600000.0,10.0,1,200160000.0,801000000.0,4.6,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.741
417,HK.08073,2017/07/21,4000,,1.0,1.000,2.7,1手,100.0%,0.650,+8.000%,2017/06/30 - 2017/07/12,香港聯合交易所有限公司 (創業板),工業用品,其他,"12,000,000 (10%)",八方金融有限公司、,八方金融有限公司,,,,,12000000.0,10.0,1,120000000.0,480000000.0,3.7,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
418,HK.08152,2017/07/21,10000,2.40-3.00,0.40-0.50,0.470,5.2,1手,100.0%,0.120,+89.362%,2017/06/30 - 2017/07/06,香港聯合交易所有限公司 (創業板),機械裝備及器材,其他,"15,000,000 (10%)",天達融資亞洲有限公司、,天達融資亞洲有限公司,,,,,15000000.0,10.0,1,70500000.0,282000000.0,6.2,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.362
419,HK.08471,2017/07/21,10000,2.08-2.72,0.26-0.34,0.300,5.2,1手,100.0%,0.230,+13.333%,2017/06/30 - 2017/07/07,香港聯合交易所有限公司 (創業板),服裝,其他,"20,000,000 (10%)",同人融資有限公司、,同人融資有限公司,,,,,20000000.0,10.0,1,60000000.0,240000000.0,6.2,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.333
420,HK.08465,2017/07/20,2000,4.37-6.37,1.68-2.45,1.680,13.6,1手,100.0%,0.820,+9.524%,2017/06/30 - 2017/07/11,香港聯合交易所有限公司 (創業板),工業用品,其他,"6,500,000 (10%)",工銀國際融資有限公司、,工銀國際融資有限公司,,,,,6500000.0,10.0,1,109200000.0,436799999.99999994,14.6,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.524
421,HK.01216,2017/07/19,1000,79.86-83.49,2.42-2.53,2.450,-0.614,1手,100.0%,1.200,+1.633%,2017/06/30 - 2017/07/11,香港聯合交易所有限公司 (主板),銀行,H股,"127,490,000 (3.86%)",招銀國際融資有限公司、建銀國際金融有限公司、摩根大通證券(遠東)有限公司、中信里昂證券資本市場有限公司、,招銀國際融資有限公司,建銀國際金融有限公司,摩根大通證券(遠東)有限公司,中信里昂證券資本市場有限公司,,127490000.0,3.86,1,8091981865.284975,8085000000.000001,0.386,100.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.633
422,HK.08427,2017/07/19,8000,1.55-1.92,0.25-0.31,0.280,11.2,1手,100.0%,0.245,+150.000%,2017/07/06 - 2017/07/11,香港聯合交易所有限公司 (創業板),建築材料,其他,"18,000,000 (10%)",興業金融融資有限公司、,興業金融融資有限公司,,,,,18000000.0,10.0,1,50400000.00000001,173419354.83870968,12.2,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0
423,HK.01649,2017/07/18,2000,12.32-12.94,1.60-1.68,1.600,-0.506,1手,100.0%,1.190,-1.250%,2017/06/30 - 2017/07/10,香港聯合交易所有限公司 (主板),供電供熱,H股,"36,312,000 (4.94%)",中國國際金融香港證券有限公司、,中國國際金融香港證券有限公司,,,,,36312000.0,4.94,1,1176097165.9919028,1232380952.3809524,0.494,100.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.25
424,HK.01676,2017/07/18,4000,5.90-8.40,0.59-0.84,0.660,8.2,1手,100.0%,0.130,+100.000%,2017/06/30 - 2017/07/06,香港聯合交易所有限公司 (主板),包裝食品,其他,"25,000,000 (10%)",東興證券(香港)有限公司、,東興證券(香港)有限公司,,,,,25000000.0,10.0,1,165000000.0,660000000.0,9.2,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
425,HK.08291,2017/07/18,5000,2.00-2.80,0.50-0.70,0.650,12.1,2手,90.3%,0.061,+4.615%,2017/06/29 - 2017/07/06,香港聯合交易所有限公司 (創業板),印刷及包裝,其他,"50,000,000 (50%)",力高企業融資有限公司、,力高企業融資有限公司,,,,,50000000.0,50.0,2,65000000.0,260000000.0,13.1,90.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.615
426,HK.08472,2017/07/18,5000,,0.50,0.500,10.5,1手,100.0%,0.375,+10.000%,2017/06/30 - 2017/07/05,香港聯合交易所有限公司 (創業板),其他支援服務,其他,"10,000,000 (10%)",八方金融有限公司、,八方金融有限公司,,,,,10000000.0,10.0,1,50000000.0,200000000.0,11.5,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
427,HK.00994,2017/07/17,4000,4.25-5.31,0.80-1.00,0.860,416.9,1手,100.0%,1.080,+30.233%,2017/06/30 - 2017/07/05,香港聯合交易所有限公司 (主板),建築及裝修,其他,"64,000,000 (50%)",凱基金融亞洲有限公司、,凱基金融亞洲有限公司,,,,,64000000.0,50.0,1,110080000.0,456659999.99999994,417.9,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.233
428,HK.08462,2017/07/17,5000,2.70-3.30,0.45-0.55,0.450,2.2,1手,100.0%,0.365,+5.556%,2017/06/28 - 2017/07/03,香港聯合交易所有限公司 (創業板),其他支援服務,其他,"15,000,000 (10%)",創僑國際有限公司、,創僑國際有限公司,,,,,15000000.0,10.0,1,67500000.0,270000000.0,3.2,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.556
429,HK.08481,2017/07/17,5000,2.75-4.00,0.55-0.80,0.680,0.3,1手,100.0%,0.315,+42.647%,2017/06/30 - 2017/07/06,香港聯合交易所有限公司 (創業板),印刷及包裝,其他,"12,500,000 (10%)",大有融資有限公司、,大有融資有限公司,,,,,12500000.0,10.0,1,85000000.0,340000000.00000006,1.3,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.647
430,HK.08257,2017/07/14,10000,2.20-3.20,0.22-0.32,0.220,2.6,1手,100.0%,0.240,+9.545%,2017/06/30 - 2017/07/05,香港聯合交易所有限公司 (創業板),半導體,其他,"25,000,000 (10%)",豐盛融資有限公司、,豐盛融資有限公司,,,,,25000000.0,10.0,1,55000000.0,220000000.00000003,3.6,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.545
431,HK.06088,2017/07/13,1000,160.27-207.40,2.38-3.08,2.700,1.4,1手,100.0%,2.670,+16.667%,2017/06/29 - 2017/07/04,香港聯合交易所有限公司 (主板),資訊科技器材,其他,"99,006,000 (8.70%)",Merrill Lynch Far East Limited、瑞士信貸(香港)有限公司、中國國際金融香港證券有限公司、,Merrill Lynch Far East Limited,瑞士信貸(香港)有限公司,中國國際金融香港證券有限公司,,,99006000.0,8.7,1,3072600000.0,18181168831.168835,2.4,100.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.667
432,HK.08297,2017/07/13,5000,1.92-2.88,0.40-0.60,0.400,0.0,1手,100.0%,0.080,-13.750%,2017/06/26 - 2017/06/30,香港聯合交易所有限公司 (創業板),服裝,其他,"120,000,000 (100%)",力高企業融資有限公司、,力高企業融資有限公司,,,,,120000000.0,100.0,1,48000000.0,192000000.0,1.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.75
433,HK.08463,2017/07/13,4000,2.97-3.60,0.66-0.80,0.730,1.714,1手,100.0%,0.690,-13.699%,2017/06/30 - 2017/07/05,香港聯合交易所有限公司 (創業板),汽車及零部件,其他,"30,528,000 (27.14%)",富強金融資本有限公司、,富強金融資本有限公司,,,,,30528000.0,27.14,1,82112896.09432572,328500000.0,2.714,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.699
